	GO:0043226	GO:0043231	GO:0005623	GO:0044424	GO:0044464	GO:0043229	GO:0005622	GO:0043227	GO:0044446	GO:0005634	GO:0044428	GO:0044422	GO:0070013	GO:0043233	GO:0031974	GO:0016604	GO:0005654	GO:0031981	GO:0032991	GO:0005737	GO:0044444	GO:0044451	GO:0005829	GO:0006807	GO:0008152	GO:0034641	GO:0031967	GO:0006139	GO:0005730	GO:0031975	GO:0044237	GO:0044238	GO:0043232	GO:0005739	GO:0005635	GO:0016607	GO:0044260	GO:0044429	GO:0031966	GO:0043170	GO:0005740	GO:0000785	GO:0031965	GO:0005759	GO:0030529	GO:0005793	GO:0044445	GO:0005774	GO:0090304	GO:0042470	GO:0005741	GO:0005488	GO:0000786	GO:0043234	GO:0005758	GO:0005813	GO:0044437	GO:0031970	GO:0005815	GO:0044455	GO:0016605	GO:0019866	GO:0009058	GO:0005840	GO:0003676	GO:0044249	GO:0031090	GO:0016070	GO:0044448	GO:0015630	GO:0003924	GO:0031968	GO:0033116	GO:0005625	GO:0030496	GO:0032155	GO:0030120	GO:0015934	GO:0019867	GO:0051082	GO:0005694	GO:0071013	GO:0005637	GO:0022626	GO:0032154	GO:0046907	GO:0035770	GO:0030176	GO:0010467	GO:0035097	GO:0016234	GO:0006996	GO:0031301	GO:0005770	GO:0051649	GO:0017111	GO:0043933	GO:0031227	GO:0071339	GO:0005652
HaibTfbsK562Ets1	1.619701e-137	1.129344e-146	1.595978e-30	9.528572e-157	2.168520e-30	9.400201e-139	4.987277e-162	4.767748e-147	4.150881e-93	4.225600e-85	1.653374e-71	1.902680e-90	2.175102e-78	4.192881e-75	4.972093e-78	2.823842e-10	8.394658e-45	8.650124e-63	1.466528e-34	2.666368e-81	1.778365e-75	1.181690e-17	3.886446e-32	3.233575e-65	7.121004e-75	2.604051e-65	5.543002e-12	9.930436e-71	5.657845e-21	1.257339e-11	7.197795e-94	1.050624e-72	4.205420e-28	8.677383e-33	1.048381e-1	5.523245e-4	2.806828e-94	1.413559e-14	1.301620e-7	5.433420e-79	1.267476e-8	3.708301e-3	1.000000e+0	1.595715e-9	3.105391e-38	5.477077e-2	2.050882e-4	1.000000e+0	9.404399e-71	1.935078e-2	1.000000e+0	6.234904e-34	1.000000e+0	1.545226e-13	2.379694e-1	4.381316e-11	1.000000e+0	5.231978e-2	1.258480e-11	2.158072e-2	3.980913e-1	9.572662e-9	4.245638e-40	1.314649e-15	1.093457e-31	2.622165e-40	1.508014e-18	7.651786e-54	1.000000e+0	4.077740e-15	2.974654e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.377047e-4	NA	6.833191e-5	2.024487e-9	3.549119e-6	1.000000e+0	2.898199e-4	1.000000e+0	4.918711e-18	2.222264e-1	4.768401e-1	1.715085e-56	3.207177e-1	1.000000e+0	2.096216e-44	2.890656e-1	1.000000e+0	2.501713e-15	4.122743e-4	1.782938e-17	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Fosl1sc183	7.903735e-15	1.943992e-17	1.545388e-14	1.556037e-26	1.295160e-14	2.909527e-15	1.632331e-26	1.428780e-17	1.046284e-8	2.308977e-6	5.629727e-6	9.379766e-9	2.256787e-5	1.566907e-5	1.796928e-5	1.000000e+0	2.265757e-3	2.609222e-4	7.952518e-2	2.291823e-40	2.979484e-22	4.503806e-2	1.306180e-11	1.000000e+0	1.124483e-5	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.169292e-1	7.468411e-9	1.512052e-4	2.304381e-1	1.000000e+0	2.819781e-2	1.000000e+0	3.155066e-2	1.000000e+0	1.000000e+0	3.189815e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	5.049498e-1	1.000000e+0	2.100547e-20	1.000000e+0	4.414949e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.062420e-4	1.000000e+0	8.550839e-1	5.855041e-2	2.308999e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.511095e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.475899e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.503103e-9	1.000000e+0	1.000000e+0	4.401537e-5	5.196384e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Gabp	2.459682e-96	7.536106e-111	4.158704e-24	1.565493e-117	5.105796e-24	7.155726e-97	1.491531e-120	2.184008e-111	3.079860e-61	2.213514e-68	5.795558e-60	1.068041e-59	3.389753e-62	1.126046e-59	5.194074e-62	4.427138e-10	8.122108e-40	2.453967e-53	9.764918e-27	5.668017e-63	6.406721e-59	1.757314e-22	4.186638e-24	8.348761e-46	1.415666e-56	1.502624e-48	1.004136e-8	7.097205e-54	2.506511e-17	1.128698e-8	3.845563e-75	2.548479e-53	1.156015e-11	6.801362e-31	3.208370e-2	2.425556e-3	3.454994e-70	3.663792e-10	6.294778e-5	2.877654e-55	5.125948e-5	1.000000e+0	1.661089e-1	8.504858e-6	4.934404e-22	2.352633e-2	5.068689e-3	1.000000e+0	6.141324e-50	1.000000e+0	1.000000e+0	2.029241e-30	1.000000e+0	2.476435e-16	1.000000e+0	2.002708e-4	1.000000e+0	1.000000e+0	1.080986e-4	1.463388e-1	6.223795e-3	5.602240e-4	5.826439e-35	2.829631e-6	1.567379e-28	3.634486e-35	2.639279e-15	2.053591e-49	1.000000e+0	7.057770e-10	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.281315e-2	1.000000e+0	1.000000e+0	3.606969e-1	1.000000e+0	2.667719e-2	4.106108e-3	1.040933e-8	1.000000e+0	1.000000e+0	1.000000e+0	4.811935e-12	1.000000e+0	1.000000e+0	1.970771e-46	6.678425e-2	1.000000e+0	3.113253e-18	1.192486e-2	1.000000e+0	3.670537e-6	3.385591e-6	6.048976e-2	1.000000e+0	3.258359e-1	1.000000e+0	
HaibTfbsK562Gata2sc267	1.017950e-7	1.751568e-12	1.544808e-8	1.655991e-20	1.764661e-8	7.598581e-8	3.413004e-20	1.723246e-12	8.909923e-7	2.739434e-2	1.209036e-5	1.813966e-6	2.741010e-8	1.100122e-8	4.717137e-9	9.401868e-2	5.837527e-5	7.424261e-7	1.000000e+0	2.102583e-37	2.903013e-19	2.085788e-4	1.436875e-9	1.000000e+0	1.431384e-8	1.000000e+0	9.573372e-1	1.000000e+0	1.000000e+0	4.621647e-1	1.004569e-10	5.329205e-7	1.000000e+0	1.000000e+0	1.000000e+0	3.383144e-1	2.334313e-3	1.000000e+0	1.000000e+0	9.248523e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.199186e-19	1.000000e+0	1.855123e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.622799e-5	1.000000e+0	1.000000e+0	1.372878e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.767074e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.860839e-10	1.000000e+0	1.000000e+0	3.443500e-6	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Hdac2sc6296	3.018547e-15	6.297740e-17	9.076600e-10	5.910708e-28	1.152272e-9	8.574002e-16	2.869554e-29	7.161309e-17	5.038426e-11	3.260458e-4	1.171629e-2	1.075219e-10	9.442711e-3	1.199738e-2	3.397554e-3	1.000000e+0	1.000000e+0	3.788800e-1	3.469705e-2	1.502161e-38	3.305923e-26	1.000000e+0	3.018827e-15	6.407863e-1	4.151961e-8	6.426732e-1	2.031662e-3	1.000000e+0	1.000000e+0	1.274920e-3	8.979753e-12	9.015507e-6	2.932224e-1	2.018170e-1	8.681555e-2	1.000000e+0	2.394329e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	5.563900e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.510149e-17	1.000000e+0	5.024689e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.088852e-3	1.000000e+0	1.000000e+0	8.213301e-3	6.176586e-9	1.000000e+0	1.000000e+0	1.164555e-1	1.287370e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.744383e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.692493e-5	9.977897e-1	1.000000e+0	4.833015e-6	3.029423e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Max	9.320690e-92	1.290466e-111	4.162543e-19	2.663931e-111	4.611176e-19	2.712206e-92	5.290044e-114	2.952211e-112	5.505405e-59	4.592932e-60	5.106339e-57	6.662450e-56	4.267016e-61	5.898050e-58	5.670870e-60	6.533115e-8	8.022135e-40	5.117679e-50	1.809656e-19	1.919157e-96	1.622723e-77	1.914247e-21	9.690613e-32	3.721052e-41	1.337642e-70	1.158004e-42	3.009224e-15	5.364544e-43	2.646557e-11	5.155278e-15	1.078010e-85	9.906229e-62	8.179101e-11	5.289204e-35	4.948046e-4	7.975386e-4	6.565900e-69	1.162992e-15	1.208744e-8	2.548787e-53	1.128284e-9	1.000000e+0	3.387191e-3	1.300563e-6	1.724849e-18	1.000000e+0	3.860030e-1	1.000000e+0	1.665790e-35	1.000000e+0	1.000000e+0	7.393448e-65	1.000000e+0	1.414752e-11	1.000000e+0	7.155734e-12	1.000000e+0	1.000000e+0	1.355286e-15	2.552181e-2	2.009651e-1	1.565475e-6	5.100265e-34	1.733126e-6	3.923411e-15	2.866691e-34	1.492597e-17	1.220725e-30	1.000000e+0	7.082435e-20	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	5.525517e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.738888e-2	5.409740e-7	1.131146e-3	1.000000e+0	5.684307e-1	1.000000e+0	1.855671e-15	1.000000e+0	1.000000e+0	2.678657e-31	5.079476e-2	1.000000e+0	9.888628e-21	9.144955e-2	1.000000e+0	6.092042e-13	2.454653e-5	3.833687e-5	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Mef2a	1.469057e-15	2.744650e-16	6.660395e-9	9.477134e-27	8.476864e-9	8.027488e-16	4.892384e-26	2.185257e-16	6.196867e-10	1.361351e-9	9.117282e-5	1.057960e-9	3.514924e-3	2.988802e-3	1.218315e-3	1.000000e+0	8.944050e-3	2.425236e-2	1.233977e-3	5.730995e-24	4.860634e-15	2.469235e-2	2.262033e-10	2.371444e-2	2.588195e-10	4.859644e-2	3.396450e-3	4.009607e-2	1.000000e+0	2.709547e-3	6.775025e-14	5.157542e-9	1.000000e+0	1.000000e+0	8.452851e-3	1.000000e+0	1.957943e-9	1.000000e+0	1.000000e+0	6.082966e-7	1.000000e+0	1.000000e+0	6.635861e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.308344e-12	1.000000e+0	8.216332e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.813536e-4	1.000000e+0	1.000000e+0	8.470478e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.348090e-1	1.000000e+0	1.000000e+0	1.058525e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	7.882259e-4	1.000000e+0	1.000000e+0	3.709067e-3	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	
HaibTfbsK562Nr2f2sc271940	1.827064e-23	3.123261e-28	8.726751e-12	5.888945e-35	1.019374e-11	2.258196e-23	6.055419e-37	1.027083e-28	8.706888e-20	1.907010e-7	1.546095e-14	3.862101e-19	3.495458e-17	3.934757e-17	5.956059e-18	5.585906e-2	1.446967e-8	1.225375e-12	3.198294e-4	8.555930e-44	5.529842e-34	2.593144e-5	1.155275e-14	2.088949e-2	3.747441e-19	6.556313e-3	2.519552e-5	7.282741e-2	3.837995e-1	1.315475e-5	1.836636e-24	9.488557e-15	2.886730e-3	3.534816e-9	7.476127e-2	1.000000e+0	8.936807e-13	5.097242e-4	1.452512e-1	8.136840e-10	3.852000e-2	1.000000e+0	9.110267e-2	2.333558e-2	1.515338e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.161676e-21	1.000000e+0	2.069937e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.883922e-1	1.403767e-5	1.000000e+0	1.000000e+0	2.017809e-5	3.325825e-11	6.474477e-1	1.000000e+0	5.121232e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.687608e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.192871e-6	1.000000e+0	1.000000e+0	3.561321e-1	1.000000e+0	1.000000e+0	1.532598e-9	1.000000e+0	1.000000e+0	2.995202e-5	3.537853e-2	5.796708e-1	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Nrsf	5.278740e-14	4.774882e-18	4.242179e-7	3.936568e-19	4.793110e-7	2.760268e-14	2.219472e-18	3.533529e-18	6.187255e-13	5.032644e-7	4.933654e-11	2.111272e-13	1.314100e-11	1.468569e-11	8.840055e-12	1.000000e+0	1.765767e-7	4.085935e-10	6.585471e-7	1.870751e-26	2.546083e-18	6.427696e-5	6.829902e-5	3.479409e-1	1.209862e-6	5.029781e-1	1.000000e+0	5.090232e-1	1.000000e+0	1.000000e+0	3.007423e-9	5.864584e-4	9.264689e-2	1.000000e+0	7.754175e-1	1.000000e+0	5.895074e-5	1.000000e+0	1.000000e+0	6.303192e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.412860e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.463425e-19	1.000000e+0	1.645748e-5	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.698858e-2	1.000000e+0	1.000000e+0	4.822342e-2	8.846955e-5	1.000000e+0	1.000000e+0	1.371129e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.765564e-4	1.000000e+0	1.000000e+0	3.709327e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Pmlsc71910	7.093186e-102	1.055118e-122	1.421652e-23	1.676796e-116	1.760030e-23	2.636161e-102	2.439382e-113	2.432208e-123	6.017670e-83	1.579146e-71	6.153207e-75	4.733394e-81	7.065089e-82	7.709085e-81	6.254631e-83	1.488600e-12	2.590225e-53	3.577108e-67	5.078407e-34	7.304915e-84	3.713048e-77	1.956796e-24	6.503006e-37	2.757130e-46	6.049589e-71	1.032394e-47	3.036879e-14	7.265006e-51	1.169082e-18	1.605097e-14	4.336046e-89	1.183106e-60	6.115573e-18	4.947441e-33	4.997751e-5	1.706250e-9	3.185846e-78	3.309973e-15	2.277231e-7	5.304045e-61	4.117987e-8	2.239050e-6	2.736414e-3	4.016652e-9	5.177508e-36	2.769574e-1	1.737324e-9	1.000000e+0	1.388857e-49	7.718866e-1	1.000000e+0	1.782281e-33	1.000000e+0	3.833985e-14	1.000000e+0	3.398013e-4	1.000000e+0	1.000000e+0	2.211958e-3	2.512226e-3	1.000000e+0	1.414286e-5	3.207062e-40	2.780448e-17	1.092583e-22	4.315929e-39	1.031306e-19	2.278489e-37	1.000000e+0	1.215518e-5	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.748441e-9	1.000000e+0	2.436569e-4	6.671916e-16	2.886955e-12	1.000000e+0	7.709267e-8	1.000000e+0	3.358368e-22	1.000000e+0	1.000000e+0	6.441792e-40	1.504129e-2	1.000000e+0	6.844894e-34	4.207880e-2	1.000000e+0	3.259580e-14	7.444830e-5	2.564254e-12	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Pol24h8	2.374571e-126	1.177479e-147	6.330024e-25	4.226813e-146	7.579878e-25	2.525359e-126	2.427631e-145	1.980147e-148	5.621190e-97	1.978053e-84	5.816125e-93	1.085705e-93	5.029050e-102	4.168733e-98	3.897111e-100	6.741604e-15	4.271419e-64	7.077763e-83	4.007183e-42	3.673954e-101	1.241947e-90	3.577986e-30	9.983099e-43	7.891156e-59	2.167706e-85	1.276920e-61	3.332209e-16	1.417386e-64	2.475959e-20	4.700283e-16	1.585092e-110	3.100010e-77	6.787048e-24	1.007193e-39	2.352063e-5	1.657281e-7	2.704762e-97	7.612288e-17	2.522136e-9	1.229298e-73	1.363512e-9	3.971148e-10	1.130075e-2	5.684510e-11	3.658485e-33	1.360568e-2	9.804009e-9	1.000000e+0	2.632254e-60	1.335574e-1	1.000000e+0	3.404027e-46	1.000000e+0	9.561393e-21	1.000000e+0	5.507331e-11	1.000000e+0	1.000000e+0	1.484804e-9	1.007442e-4	6.664633e-3	4.384055e-9	1.104212e-46	5.523733e-14	1.888576e-28	1.233814e-46	1.099662e-21	7.336337e-42	1.000000e+0	2.082978e-14	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.695923e-1	4.906496e-5	1.000000e+0	8.306613e-4	5.494505e-26	4.906139e-9	1.000000e+0	4.574314e-5	1.000000e+0	1.189323e-23	1.000000e+0	1.000000e+0	1.828406e-44	1.544789e-3	1.000000e+0	1.712476e-41	5.373990e-2	1.000000e+0	3.052063e-13	4.283825e-7	7.941477e-15	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Pol2	5.065557e-200	1.381927e-224	3.933760e-35	1.080101e-223	4.860617e-35	1.755020e-200	5.335295e-227	1.665661e-225	5.532780e-139	1.573335e-140	3.819788e-121	1.108413e-135	2.705355e-124	1.361526e-117	8.154366e-122	2.381948e-18	7.861860e-83	3.355908e-106	8.062119e-49	1.394440e-136	1.051606e-121	6.357907e-38	4.880975e-58	1.201810e-96	2.846229e-133	3.921067e-99	9.648984e-26	1.822879e-106	1.299361e-29	2.297556e-25	5.859441e-167	5.024142e-124	1.078988e-34	2.433465e-67	2.953886e-6	3.703715e-9	1.841321e-152	7.546712e-29	2.721656e-17	3.178226e-119	2.399815e-18	1.716673e-7	1.661179e-3	3.430857e-14	9.064148e-42	2.292798e-2	1.631539e-7	8.810574e-1	9.340190e-101	1.050412e-4	2.493478e-1	2.933652e-68	1.000000e+0	4.666448e-25	4.188664e-3	8.940075e-22	1.000000e+0	5.972575e-3	1.580810e-22	5.548534e-10	3.051186e-4	4.245202e-15	3.336232e-77	7.125977e-21	9.663952e-54	1.196642e-76	3.368010e-30	8.456799e-77	1.000000e+0	1.186496e-29	1.000000e+0	1.000000e+0	1.000000e+0	7.296556e-2	3.481393e-4	3.588721e-1	1.000000e+0	1.148374e-6	1.000000e+0	4.253933e-5	4.010078e-26	3.372383e-10	1.000000e+0	2.855986e-6	6.619536e-1	4.385724e-38	1.000000e+0	1.000000e+0	2.839592e-78	9.519596e-7	1.000000e+0	5.639057e-53	5.508381e-4	5.918538e-2	2.910173e-19	2.104552e-10	4.397799e-18	1.000000e+0	4.739938e-2	1.000000e+0	
HaibTfbsK562Pu1	2.150781e-22	1.864667e-28	5.459272e-16	8.521394e-30	6.152103e-16	1.387746e-22	3.608081e-28	2.444671e-28	5.771329e-14	6.266797e-7	4.590561e-10	2.327871e-14	8.313617e-9	3.710311e-8	1.569057e-8	2.770190e-1	5.812908e-6	1.046649e-8	1.062335e-1	2.046696e-45	2.435700e-36	2.932057e-4	8.768479e-13	1.000000e+0	1.444893e-10	1.000000e+0	2.572614e-1	9.439907e-1	9.279273e-1	2.441994e-1	2.397345e-12	1.260198e-10	2.637773e-1	2.023428e-1	6.127571e-2	1.000000e+0	7.264179e-9	1.000000e+0	1.000000e+0	8.898311e-8	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.166694e-33	1.000000e+0	1.807886e-2	1.000000e+0	1.256074e-3	1.000000e+0	1.000000e+0	4.010020e-4	1.000000e+0	8.857647e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.110655e-1	9.227294e-11	1.000000e+0	1.000000e+0	8.075905e-7	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.803641e-11	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.002958e-7	1.000000e+0	1.000000e+0	5.325913e-12	5.926089e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Rad21	1.000000e+0	1.000000e+0	1.000000e+0	3.168018e-1	1.000000e+0	1.000000e+0	8.400977e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.006394e-25	6.769026e-16	1.000000e+0	4.295235e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.035778e-16	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.238174e-3	1.000000e+0	1.000000e+0	2.842603e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.133793e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
HaibTfbsK562Sin3ak20	3.648023e-142	3.850918e-154	1.908763e-22	9.519283e-160	1.521366e-22	3.159919e-142	1.453313e-159	2.061657e-154	1.159750e-116	3.567544e-88	1.063784e-88	8.645078e-112	3.380270e-106	1.372602e-100	4.389586e-104	4.486616e-17	1.754433e-59	2.377043e-85	1.559329e-55	7.230520e-101	1.290830e-87	1.035967e-29	1.707681e-38	4.763910e-68	7.909587e-79	5.716855e-71	1.363687e-14	3.588170e-75	1.903798e-33	2.550511e-14	3.416268e-105	7.015853e-78	2.944753e-34	6.973026e-52	6.741824e-3	2.694827e-9	6.198990e-108	1.831785e-23	1.446401e-9	4.324797e-81	3.728756e-10	1.505638e-5	4.803456e-1	2.199472e-18	8.630829e-42	1.000000e+0	4.852471e-7	1.551789e-1	5.769199e-70	1.836538e-4	1.028258e-1	1.787537e-32	1.000000e+0	6.577649e-29	8.313734e-2	7.573338e-13	2.710243e-1	2.198765e-2	4.154546e-15	7.777593e-3	4.471302e-2	7.559007e-9	2.129991e-32	1.879662e-17	3.816629e-31	2.820321e-33	1.182565e-17	3.386827e-47	1.000000e+0	4.826480e-21	5.627063e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.275023e-2	1.000000e+0	4.489181e-1	9.780842e-6	1.000000e+0	1.382895e-4	1.008289e-17	2.712237e-8	1.000000e+0	8.605045e-7	1.000000e+0	1.148662e-27	5.178410e-1	4.637685e-1	3.809590e-48	3.178565e-4	1.000000e+0	7.321781e-47	7.004677e-2	1.000000e+0	1.618760e-17	3.175432e-11	4.816284e-14	1.000000e+0	2.588287e-1	1.000000e+0	
HaibTfbsK562Six5	1.967352e-70	3.815722e-82	4.506631e-10	1.706089e-72	6.027713e-10	2.640782e-71	2.253270e-75	3.056723e-82	1.740798e-39	1.619571e-53	8.667143e-34	4.145130e-38	2.280142e-38	1.162247e-36	1.745282e-37	8.310170e-5	8.867892e-20	1.457210e-29	2.008989e-18	1.663190e-26	1.948293e-26	2.726882e-10	6.569001e-8	3.026327e-39	2.759424e-44	1.098652e-41	5.305175e-4	3.736835e-51	3.498644e-11	4.557791e-4	5.592318e-58	1.515189e-43	8.398379e-9	8.585732e-22	1.000000e+0	2.199376e-2	5.371788e-72	1.798801e-9	3.156939e-2	9.865271e-56	2.264995e-2	1.000000e+0	1.000000e+0	1.232398e-7	3.847361e-33	1.000000e+0	8.141817e-7	1.000000e+0	6.248067e-53	1.000000e+0	1.000000e+0	1.071296e-9	1.000000e+0	1.116908e-4	1.000000e+0	4.992482e-2	1.000000e+0	1.000000e+0	1.495619e-4	6.141321e-3	1.000000e+0	1.491641e-2	3.296453e-33	3.054899e-23	4.453038e-30	9.247060e-36	9.683872e-5	2.844168e-57	1.000000e+0	1.196940e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	2.555779e-6	1.000000e+0	9.909830e-5	1.000000e+0	7.509613e-7	1.000000e+0	4.875588e-6	NA	1.091428e-8	1.000000e+0	1.000000e+0	5.722055e-64	2.189502e-2	1.000000e+0	4.802842e-7	1.000000e+0	1.000000e+0	1.431236e-2	8.308854e-2	8.502064e-1	1.000000e+0	2.198280e-1	NA	
