	GO:0043226	GO:0043231	GO:0005623	GO:0044424	GO:0044464	GO:0043229	GO:0005622	GO:0043227	GO:0044446	GO:0005634	GO:0044428	GO:0044422	GO:0070013	GO:0043233	GO:0031974	GO:0016604	GO:0005654	GO:0031981	GO:0032991	GO:0005737	GO:0044444	GO:0044451	GO:0005829	GO:0006807	GO:0008152	GO:0034641	GO:0031967	GO:0006139	GO:0005730	GO:0031975	GO:0044237	GO:0044238	GO:0043232	GO:0005739	GO:0005635	GO:0016607	GO:0044260	GO:0044429	GO:0031966	GO:0043170	GO:0005740	GO:0000785	GO:0031965	GO:0005759	GO:0030529	GO:0005793	GO:0044445	GO:0005774	GO:0090304	GO:0042470	GO:0005741	GO:0005488	GO:0000786	GO:0043234	GO:0005758	GO:0005813	GO:0044437	GO:0031970	GO:0005815	GO:0044455	GO:0016605	GO:0019866	GO:0009058	GO:0005840	GO:0003676	GO:0044249	GO:0031090	GO:0016070	GO:0044448	GO:0015630	GO:0003924	GO:0031968	GO:0033116	GO:0005625	GO:0030496	GO:0032155	GO:0030120	GO:0015934	GO:0019867	GO:0051082	GO:0005694	GO:0071013	GO:0005637	GO:0022626	GO:0032154	GO:0046907	GO:0035770	GO:0030176	GO:0010467	GO:0035097	GO:0016234	GO:0006996	GO:0031301	GO:0005770	GO:0051649	GO:0017111	GO:0043933	GO:0031227	GO:0071339	GO:0005652
HaibTfbsA549Nrsf	1.672079e-49	2.741955e-36	2.713575e-52	4.254252e-81	8.375128e-53	2.983049e-50	2.935209e-83	1.438009e-36	9.094528e-44	2.230039e-14	2.244734e-22	1.178387e-42	3.460662e-24	5.228298e-26	1.923197e-26	5.734750e-4	5.997050e-19	3.119127e-24	3.381437e-44	8.983791e-35	5.160449e-35	1.156712e-4	1.813225e-34	5.856375e-21	6.116778e-22	6.778094e-19	7.715391e-4	4.090054e-21	2.859513e-8	3.056222e-2	4.328075e-31	3.477469e-21	1.242215e-16	1.312991e-5	1.000000e+0	2.384750e-3	4.543209e-12	1.573606e-4	1.782061e-1	7.317231e-9	1.467349e-1	1.000000e+0	1.000000e+0	5.634593e-4	1.831058e-26	5.074377e-4	1.998678e-7	2.134441e-2	1.107620e-10	1.000000e+0	1.000000e+0	1.792876e-23	3.698267e-1	1.051156e-23	1.000000e+0	1.000000e+0	7.184574e-2	1.000000e+0	1.000000e+0	7.683256e-3	1.000000e+0	5.284368e-3	1.761957e-3	3.014178e-14	1.000000e+0	7.009088e-5	1.200671e-5	2.501209e-8	1.825766e-1	1.000000e+0	2.954974e-2	1.000000e+0	7.296536e-6	5.688011e-13	NA	3.484818e-4	1.000000e+0	1.312262e-12	1.000000e+0	2.037877e-4	1.000000e+0	4.843186e-3	3.929320e-1	3.142960e-15	1.249110e-3	4.157529e-14	6.976322e-2	1.096516e-1	2.364104e-6	1.000000e+0	1.000000e+0	2.688259e-4	1.000000e+0	1.000000e+0	2.948829e-23	3.491990e-1	7.985566e-13	1.000000e+0	1.000000e+0	2.930372e-1	
HaibTfbsA549P300	1.035841e-101	9.961300e-82	3.011217e-154	2.748511e-171	2.790573e-155	9.436177e-101	4.881043e-171	6.345296e-83	7.817114e-85	2.634690e-64	1.177006e-50	9.962580e-84	6.033482e-40	5.529404e-52	4.658033e-52	1.000000e+0	3.876941e-46	8.334672e-49	2.281743e-73	3.644090e-155	1.423890e-103	5.176899e-24	5.183972e-143	2.861266e-63	5.994669e-126	1.592052e-56	1.867305e-3	7.726717e-55	7.142435e-4	1.000000e+0	3.502425e-135	5.073031e-131	4.225114e-61	1.522758e-8	9.826071e-5	2.204577e-2	1.092953e-52	1.000000e+0	1.000000e+0	2.390528e-56	1.000000e+0	5.858607e-12	7.049421e-3	1.000000e+0	9.283971e-1	8.998854e-5	7.053693e-4	4.908861e-7	NA	2.514821e-3	1.000000e+0	2.336450e-156	1.429127e-1	1.140331e-69	1.000000e+0	1.000000e+0	1.388568e-7	NA	2.722684e-6	1.000000e+0	NA	1.000000e+0	3.063999e-25	7.416993e-1	9.303748e-2	1.759658e-27	8.505973e-10	NA	1.975861e-9	4.406516e-14	1.588585e-10	1.000000e+0	4.785699e-9	2.047749e-57	1.000000e+0	1.235697e-13	1.000000e+0	1.565073e-4	1.000000e+0	2.719369e-5	1.000000e+0	NA	1.430273e-4	1.000000e+0	2.773423e-13	2.647791e-40	1.000000e+0	5.338647e-1	NA	1.000000e+0	1.000000e+0	2.490241e-24	1.000000e+0	2.085073e-1	1.162062e-65	8.314761e-12	4.544847e-39	1.000000e+0	5.038729e-1	3.894234e-2	
HaibTfbsA549Pol2	4.549711e-145	3.581440e-110	5.743686e-71	3.599086e-258	1.099064e-71	1.939701e-147	5.824438e-272	3.397047e-111	6.197780e-73	3.727306e-109	1.024325e-92	5.610467e-67	5.474869e-91	2.881458e-85	3.130747e-87	4.108256e-22	5.716063e-76	6.193481e-88	1.419074e-43	4.891819e-47	6.363879e-53	1.313451e-11	4.017372e-130	1.924560e-113	9.407089e-103	2.648464e-115	2.296865e-15	4.136666e-131	5.797418e-20	3.025672e-8	5.287260e-134	1.238989e-100	4.926491e-21	2.106174e-18	4.359561e-3	2.955859e-10	8.163212e-63	4.259782e-12	2.851643e-11	2.330581e-45	1.430814e-11	1.143429e-11	1.270339e-1	2.017034e-8	2.343809e-112	1.431159e-13	7.907869e-53	3.977432e-3	1.342144e-97	8.382053e-21	8.490044e-1	4.320613e-30	6.717320e-16	7.658152e-5	5.458393e-3	6.269591e-2	1.533493e-1	1.567651e-1	8.607551e-4	3.474171e-9	1.052928e-2	4.632728e-16	2.464616e-31	7.796663e-78	4.431632e-14	1.044140e-32	NA	1.996852e-57	6.020518e-5	1.000000e+0	3.378512e-10	1.000000e+0	4.940724e-12	1.898604e-40	2.647153e-5	1.033951e-7	7.074063e-6	2.447283e-69	1.000000e+0	6.387302e-18	5.087878e-7	4.026702e-11	1.000000e+0	1.578672e-87	2.439879e-8	7.684524e-50	1.815468e-2	8.096364e-4	1.964942e-46	9.445065e-4	1.000000e+0	3.996238e-24	1.000000e+0	9.395931e-2	1.232031e-18	5.023665e-1	5.917224e-51	3.640311e-2	5.028524e-5	4.144636e-11	
HaibTfbsA549Sin3ak20	8.836126e-67	7.201801e-56	1.434714e-33	6.482261e-94	7.382369e-34	1.614278e-68	1.611705e-86	3.936327e-56	5.800015e-53	1.318614e-48	1.403611e-54	4.183989e-51	4.351185e-46	1.764694e-46	1.483446e-47	9.753866e-9	3.894396e-34	6.806626e-50	3.493335e-43	6.332670e-34	9.603250e-31	2.187006e-10	1.264684e-50	5.301629e-36	3.379883e-39	4.654757e-34	1.993018e-12	1.463536e-39	4.688133e-19	3.476126e-9	6.326635e-53	1.743263e-39	3.945926e-33	2.208195e-7	1.539582e-7	8.623456e-6	2.917756e-30	2.085924e-4	8.677594e-4	2.951649e-22	1.996338e-4	5.504871e-2	1.206338e-2	1.000000e+0	1.374915e-36	8.573897e-10	3.442277e-13	1.869676e-7	2.921392e-25	8.943749e-7	1.530087e-1	2.285686e-25	1.000000e+0	9.435747e-22	1.000000e+0	1.000000e+0	5.405354e-6	1.000000e+0	1.152164e-2	6.358665e-5	1.000000e+0	2.642505e-6	3.120201e-7	3.141563e-19	5.841445e-9	1.238493e-8	1.172544e-1	3.487997e-15	2.559813e-1	4.936038e-5	7.281010e-5	1.000000e+0	1.425788e-5	3.335230e-10	1.063863e-7	2.456644e-8	1.000000e+0	1.252411e-10	1.000000e+0	4.052781e-1	1.957199e-5	9.405377e-3	5.423166e-5	1.242474e-16	3.473567e-8	3.509921e-19	3.850814e-3	1.000000e+0	1.335220e-11	4.203873e-1	1.000000e+0	2.666199e-22	1.000000e+0	1.000000e+0	6.989442e-16	2.357176e-5	9.575072e-27	1.000000e+0	4.144148e-4	3.202712e-6	
HaibTfbsA549Six5	4.447461e-55	4.290223e-56	3.591319e-17	1.650390e-68	2.296261e-17	5.042279e-56	7.034870e-72	1.835300e-56	1.105971e-26	3.150852e-30	1.206560e-21	3.082349e-25	4.469932e-26	1.343645e-25	4.928631e-27	1.950653e-4	4.990140e-14	2.260407e-20	3.318208e-18	9.287943e-4	3.810026e-10	5.208345e-2	1.548514e-13	6.188151e-33	7.533061e-26	3.032813e-34	3.164094e-5	1.494217e-40	8.033629e-8	1.152736e-3	1.257185e-36	9.718551e-30	3.017247e-5	8.390936e-14	1.000000e+0	4.703679e-2	8.310275e-32	8.448913e-9	4.558931e-4	7.791244e-24	3.436866e-4	NA	1.000000e+0	2.338985e-6	7.402279e-41	2.730329e-3	1.097875e-14	9.521815e-4	4.701783e-34	1.000000e+0	1.000000e+0	6.832599e-3	NA	2.735135e-2	1.683870e-1	2.361367e-1	1.502779e-2	1.000000e+0	3.115662e-3	2.878291e-5	1.000000e+0	2.809423e-5	4.522358e-9	7.116175e-32	1.782028e-10	5.191306e-11	1.000000e+0	3.190654e-26	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.998966e-4	9.400627e-1	1.000000e+0	1.000000e+0	1.000000e+0	3.058986e-18	1.000000e+0	2.443437e-6	1.000000e+0	3.142125e-6	2.694182e-1	2.857975e-21	1.000000e+0	7.608527e-15	1.000000e+0	1.000000e+0	8.219608e-30	6.458150e-3	1.000000e+0	4.662756e-3	1.000000e+0	1.000000e+0	1.858128e-9	1.000000e+0	4.865899e-7	1.000000e+0	6.611577e-6	1.000000e+0	
HaibTfbsA549Taf1	6.686126e-87	6.641936e-93	1.444316e-9	1.093361e-123	8.657646e-10	8.509575e-88	2.213475e-125	6.114873e-93	1.409955e-69	1.502273e-32	1.087795e-33	3.279503e-66	1.129731e-51	3.248198e-62	3.174532e-66	7.571447e-10	1.499829e-18	4.770294e-26	8.074292e-37	2.817790e-23	1.302454e-42	1.498231e-1	2.049942e-28	3.866882e-34	2.378343e-52	5.186689e-38	6.598651e-23	8.876961e-40	4.068601e-7	1.005296e-16	1.116292e-63	1.139097e-43	7.444907e-2	1.313920e-50	5.545619e-2	2.234494e-9	6.631102e-28	3.116880e-32	2.194504e-19	7.848556e-21	1.572506e-20	1.542413e-1	2.761637e-2	2.032152e-18	4.314096e-99	3.416255e-20	1.132283e-13	3.313182e-4	1.563980e-27	1.189470e-2	1.000000e+0	1.000000e+0	1.198244e-6	1.000000e+0	3.672394e-5	9.602049e-6	6.947912e-3	5.493919e-4	1.172231e-3	3.035651e-25	1.000000e+0	8.668912e-18	3.383151e-14	1.866688e-55	1.020391e-6	1.455805e-14	3.834414e-7	2.517359e-16	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.237032e-3	1.670778e-3	1.000000e+0	2.231948e-2	1.080908e-5	2.223833e-32	1.000000e+0	5.630974e-17	1.562704e-3	1.679104e-24	1.000000e+0	1.382289e-25	8.288622e-3	2.207640e-27	3.464651e-4	9.653031e-2	1.669557e-19	1.382119e-2	1.000000e+0	9.651845e-4	1.000000e+0	9.580278e-3	2.991209e-20	NA	4.721114e-23	7.793037e-1	2.201006e-4	1.000000e+0	
HaibTfbsA549Tcf12	1.287183e-134	8.193547e-115	2.207175e-134	7.565228e-204	1.957950e-135	3.854798e-134	4.990314e-207	2.482013e-116	4.776261e-76	1.372864e-84	5.939622e-50	3.534643e-74	1.117536e-45	1.390663e-56	3.267581e-56	1.000000e+0	1.218149e-47	7.131324e-49	6.385400e-59	2.416898e-105	7.204172e-76	4.653326e-19	3.383415e-113	2.880021e-100	7.534293e-151	1.262449e-93	1.421858e-6	3.341377e-94	5.354378e-5	1.378199e-2	9.816797e-165	4.218436e-150	3.739053e-39	3.305879e-14	8.129672e-4	4.968646e-1	2.519496e-81	6.687433e-3	1.499996e-1	2.349103e-77	7.219540e-2	1.578067e-8	1.562658e-1	1.605748e-1	6.521377e-8	4.293077e-6	5.857462e-5	1.349602e-5	1.152013e-52	1.000000e+0	1.000000e+0	1.377874e-131	1.093714e-5	1.902639e-45	1.000000e+0	NA	2.434182e-6	1.000000e+0	1.000000e+0	3.662081e-5	NA	2.665492e-1	7.874799e-49	3.906466e-6	1.296358e-20	6.314646e-50	1.670266e-7	5.269550e-47	1.712014e-7	2.498545e-2	2.011579e-9	1.000000e+0	3.807480e-10	1.134422e-35	1.000000e+0	2.735784e-10	1.000000e+0	5.894074e-10	1.000000e+0	7.161918e-4	1.000000e+0	1.000000e+0	5.610458e-2	5.287178e-5	3.633553e-9	3.850896e-32	1.000000e+0	4.427507e-1	4.823524e-36	1.000000e+0	1.000000e+0	2.338943e-21	1.000000e+0	1.000000e+0	1.522896e-49	1.073296e-9	5.274793e-38	1.000000e+0	5.892189e-1	3.036167e-2	
HaibTfbsA549Usf1	7.423725e-109	6.991069e-95	2.582622e-72	3.612934e-148	6.658782e-73	7.345517e-110	3.113944e-149	2.323763e-95	1.696842e-74	6.214975e-64	1.181003e-59	2.445740e-73	1.388226e-57	6.405045e-59	3.566694e-60	1.329855e-14	6.514779e-50	1.392525e-56	1.293670e-52	1.740237e-73	6.433101e-58	1.145993e-20	6.391278e-68	3.580464e-56	1.481607e-83	5.085608e-56	1.859843e-13	2.177336e-58	2.618452e-14	4.419869e-9	9.473462e-96	9.094566e-78	5.354557e-28	1.200211e-18	4.880903e-7	5.385178e-6	1.001983e-45	6.174093e-5	1.182902e-5	5.051589e-38	2.720053e-6	1.061195e-6	4.730517e-5	1.000000e+0	1.504405e-24	3.437764e-8	3.140613e-9	6.196083e-6	2.260589e-41	1.458993e-7	1.266489e-6	6.975859e-60	9.354335e-6	1.739446e-31	3.498201e-1	1.000000e+0	8.682056e-8	1.000000e+0	1.000000e+0	2.705159e-2	5.453758e-5	8.977032e-4	3.336030e-24	3.618029e-11	2.666496e-15	1.192003e-25	5.481061e-10	4.784595e-33	1.000000e+0	3.009002e-2	2.696640e-7	4.131260e-4	2.655426e-7	3.162747e-17	3.258748e-1	1.000000e+0	2.034079e-2	1.249578e-7	1.069006e-4	1.542440e-10	2.654178e-3	1.000000e+0	6.386743e-2	9.892586e-9	1.000000e+0	1.990507e-31	1.000000e+0	4.129980e-1	2.224692e-27	3.938109e-4	NA	1.645866e-25	1.000000e+0	1.000000e+0	5.746576e-29	1.527194e-5	4.220658e-22	1.000000e+0	8.100924e-5	8.683336e-2	
HaibTfbsA549Yy1c	1.178639e-80	5.482017e-69	3.527025e-35	6.989025e-115	2.478058e-35	2.175067e-81	1.133021e-113	5.092999e-70	2.158453e-49	1.703073e-45	2.461630e-57	4.654955e-48	3.947001e-55	5.764145e-52	7.440374e-53	8.791767e-19	9.243190e-39	1.490625e-52	4.529739e-33	2.211963e-13	3.308313e-16	7.275927e-13	2.993889e-21	3.789949e-41	2.918265e-41	2.435474e-43	4.393440e-8	2.824564e-53	7.544397e-13	3.900568e-5	4.503010e-57	1.531043e-41	1.482741e-8	5.295061e-18	1.000000e+0	8.644862e-14	1.907513e-43	1.008660e-10	3.386670e-6	2.210544e-32	1.243478e-6	2.124399e-3	1.000000e+0	7.646751e-6	7.870626e-58	5.496443e-2	1.015218e-10	1.000000e+0	5.401099e-45	1.000000e+0	1.000000e+0	1.109205e-8	1.912230e-4	1.769587e-7	1.000000e+0	7.277067e-1	1.000000e+0	1.000000e+0	3.160338e-1	6.515526e-10	1.000000e+0	3.730975e-9	1.682930e-11	4.369411e-32	3.532830e-11	6.417867e-13	1.000000e+0	2.331243e-32	1.000000e+0	1.000000e+0	2.285458e-3	1.000000e+0	3.700366e-2	7.266882e-3	1.000000e+0	4.465419e-2	9.222970e-2	1.793343e-19	1.000000e+0	4.224399e-7	1.437112e-5	7.281673e-15	1.000000e+0	2.151080e-20	6.354694e-2	2.500178e-13	8.639998e-2	1.000000e+0	3.688682e-31	8.316819e-6	1.000000e+0	6.215533e-8	1.000000e+0	1.000000e+0	1.470727e-5	1.000000e+0	1.167904e-10	1.000000e+0	9.974244e-8	6.089013e-2	
HaibTfbsA549Zbtb33	1.669921e-57	2.079604e-46	9.727323e-37	2.335857e-96	4.551617e-37	1.120071e-57	4.055290e-92	6.662559e-47	2.023964e-54	5.823248e-38	5.760373e-39	2.840464e-54	6.374710e-36	3.724397e-38	1.366183e-39	6.579415e-5	6.223567e-34	3.993423e-37	1.104641e-39	1.698365e-27	6.823512e-25	2.177084e-9	1.706061e-40	2.357718e-44	4.367610e-51	1.443162e-43	1.462098e-8	3.064176e-48	7.336808e-6	3.604137e-5	1.902180e-60	1.858161e-53	8.681147e-23	1.543992e-5	6.333190e-2	7.644909e-4	1.001402e-38	2.024290e-6	3.224272e-4	6.935829e-34	4.684569e-5	7.528084e-11	4.211856e-2	5.881758e-3	1.072406e-21	5.022651e-3	3.056464e-13	2.207688e-2	2.496772e-34	1.000000e+0	1.000000e+0	4.922308e-29	8.906590e-32	1.049350e-15	1.000000e+0	1.000000e+0	2.252714e-2	1.000000e+0	1.672974e-1	3.279241e-5	1.000000e+0	1.223650e-7	6.865584e-10	1.517061e-13	8.318190e-11	6.491918e-12	3.603000e-3	2.142682e-19	1.000000e+0	3.613910e-2	1.076457e-2	1.000000e+0	2.729174e-6	5.174992e-7	1.000000e+0	1.490192e-1	5.702618e-2	8.220977e-11	1.000000e+0	2.277395e-4	2.871921e-7	1.000000e+0	1.774470e-2	4.922063e-13	1.048857e-1	3.066975e-16	1.000000e+0	1.000000e+0	6.683978e-17	1.000000e+0	1.000000e+0	9.821791e-18	1.000000e+0	1.000000e+0	1.789538e-12	3.045670e-5	1.300464e-36	1.000000e+0	1.000000e+0	1.340988e-1	
HaibTfbsEcc1Ctcfc	5.773691e-52	5.411158e-32	1.977684e-107	6.370582e-86	1.378077e-107	4.197472e-52	5.919045e-92	6.364887e-32	1.404327e-38	7.109187e-5	3.299124e-3	2.955210e-37	5.402376e-5	7.240448e-6	6.188699e-7	1.000000e+0	8.829725e-1	1.528720e-1	8.890177e-20	4.737903e-78	1.472961e-70	1.000000e+0	1.798921e-37	1.382536e-6	9.620734e-42	1.066691e-5	9.114508e-11	5.360720e-3	1.000000e+0	5.741538e-8	4.810153e-34	3.042289e-36	8.733003e-11	1.761344e-20	1.351619e-2	1.000000e+0	2.141382e-2	3.542789e-10	6.464438e-7	8.760187e-8	1.608397e-7	NA	1.000000e+0	2.696986e-4	2.115494e-4	1.000000e+0	1.000000e+0	3.282959e-7	NA	1.000000e+0	2.786410e-2	1.394688e-64	1.000000e+0	1.615904e-13	5.669286e-3	4.047009e-1	1.676401e-6	6.285967e-3	9.720015e-1	1.679388e-1	NA	6.444641e-3	2.169142e-2	1.000000e+0	NA	9.779309e-2	3.156233e-18	NA	1.417815e-6	1.000000e+0	9.244530e-6	1.796213e-1	1.000000e+0	2.829048e-9	1.000000e+0	3.001907e-3	NA	1.254371e-2	1.202085e-1	NA	NA	4.889621e-1	1.000000e+0	9.082676e-1	4.264814e-3	6.841034e-7	1.000000e+0	1.551351e-3	NA	1.000000e+0	1.000000e+0	8.003012e-7	1.000000e+0	5.074372e-7	1.576526e-15	2.115030e-2	3.347924e-5	3.338618e-5	4.455825e-1	1.000000e+0	
HaibTfbsEcc1Eraa	3.477138e-15	2.671886e-9	3.492442e-32	6.249789e-22	2.040307e-32	2.495238e-14	9.129081e-32	5.421062e-10	1.815366e-10	1.743661e-7	3.179529e-8	1.369468e-10	2.506935e-7	6.159846e-8	3.785957e-8	1.699198e-9	1.099054e-10	7.305526e-6	7.766632e-7	1.331208e-22	8.895612e-14	1.354024e-6	1.316556e-5	2.532449e-10	2.914825e-8	1.554289e-8	1.000000e+0	2.533453e-9	1.000000e+0	1.000000e+0	2.716129e-7	4.770287e-9	8.032290e-5	3.506585e-2	1.000000e+0	4.855462e-3	1.448585e-3	1.000000e+0	1.000000e+0	8.179036e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	7.215402e-1	5.951687e-5	NA	1.000000e+0	4.195395e-14	1.000000e+0	1.178094e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	1.000000e+0	6.768452e-3	7.899706e-1	1.000000e+0	9.081618e-3	1.000000e+0	2.479088e-3	3.281550e-2	1.000000e+0	3.046942e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	4.551123e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.580645e-1	1.000000e+0	NA	NA	NA	NA	NA	NA	3.449780e-6	1.000000e+0	1.000000e+0	NA	1.000000e+0	7.374321e-7	NA	NA	NA	
HaibTfbsEcc1Eralphaa	3.536922e-69	1.203423e-44	2.266209e-84	7.598638e-96	8.343348e-85	9.713140e-67	3.003562e-116	5.667891e-46	1.854721e-48	4.092850e-29	5.447876e-29	1.382982e-48	2.017292e-27	3.005839e-30	4.299297e-32	6.488629e-21	1.646569e-33	6.561114e-25	1.836678e-26	3.541678e-96	3.511290e-71	7.600775e-22	4.353846e-43	2.858977e-29	8.864923e-50	4.051448e-26	1.869013e-3	1.507925e-25	3.784649e-1	3.673709e-2	1.565560e-44	1.130109e-48	1.853855e-24	1.922931e-10	1.287708e-1	6.415353e-9	1.357559e-20	2.847443e-1	5.706962e-1	8.266544e-25	1.000000e+0	9.885734e-9	4.163635e-3	1.000000e+0	2.676474e-1	1.707483e-1	8.125858e-2	5.041270e-2	6.489637e-13	1.000000e+0	1.126620e-3	2.896014e-83	4.009175e-2	2.140742e-21	1.192930e-2	1.000000e+0	1.000000e+0	1.614501e-1	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.187135e-13	4.529815e-2	1.236890e-1	2.237361e-12	4.135824e-10	4.216679e-11	1.339945e-18	3.287703e-1	4.024614e-11	1.186400e-1	1.000000e+0	2.018249e-1	1.000000e+0	8.188915e-6	1.000000e+0	1.000000e+0	6.400686e-1	8.451448e-5	1.000000e+0	NA	1.000000e+0	7.384147e-9	3.907232e-3	NA	NA	1.000000e+0	NA	NA	1.000000e+0	3.195940e-26	2.698147e-1	1.000000e+0	NA	1.090099e-1	2.545886e-30	1.000000e+0	NA	NA	
HaibTfbsEcc1Foxa1sc6553	6.177569e-23	9.164393e-19	3.727487e-24	6.845493e-29	3.927735e-24	9.697221e-23	1.225053e-33	8.517468e-19	2.871623e-11	2.510713e-16	5.471100e-14	1.349427e-10	4.789995e-13	2.177552e-13	1.360895e-14	1.168143e-1	2.727233e-12	6.043778e-13	1.179090e-6	2.771700e-18	6.580855e-13	3.427443e-7	3.221634e-8	1.391968e-8	1.042156e-18	6.110421e-8	1.000000e+0	9.253254e-7	9.297378e-1	1.000000e+0	1.278657e-17	1.694197e-16	1.123558e-6	3.522100e-3	1.000000e+0	1.505808e-1	2.981339e-6	1.000000e+0	1.000000e+0	6.469433e-8	1.000000e+0	1.635400e-2	1.000000e+0	5.581485e-1	1.000000e+0	1.000000e+0	1.740217e-1	1.000000e+0	1.198967e-5	NA	1.000000e+0	2.818194e-25	1.000000e+0	3.946863e-7	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.622412e-4	NA	1.807961e-1	3.957333e-4	1.000000e+0	5.566613e-7	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	5.258257e-2	1.000000e+0	1.000000e+0	8.201661e-3	1.000000e+0	NA	3.825215e-9	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	NA	NA	NA	
HaibTfbsEcc1Gr	7.907222e-48	7.211405e-29	2.069775e-72	2.228918e-66	1.604807e-72	6.271477e-46	2.319588e-81	1.178241e-30	9.868968e-27	2.533105e-29	1.019726e-21	1.709986e-27	2.180418e-23	1.266725e-23	4.627815e-26	1.943522e-6	6.516078e-22	3.998053e-22	7.590546e-15	8.221443e-59	2.025174e-37	5.985433e-14	7.910645e-33	5.309594e-18	3.540522e-34	7.246446e-16	1.423153e-1	1.435789e-15	4.406860e-2	8.457068e-1	1.314303e-34	2.263535e-30	5.581170e-24	2.307581e-13	1.000000e+0	1.065011e-6	1.062275e-10	1.871485e-2	7.609066e-1	5.365658e-13	5.010790e-1	5.916859e-9	1.000000e+0	1.000000e+0	4.019019e-1	NA	4.550803e-2	1.000000e+0	1.251662e-8	1.000000e+0	2.155017e-5	5.112084e-61	1.000000e+0	4.423261e-12	3.779448e-4	1.000000e+0	1.000000e+0	2.085362e-2	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.485239e-9	1.000000e+0	1.000000e+0	1.748603e-8	3.633044e-3	1.562743e-9	2.444904e-12	3.371111e-1	2.478349e-7	2.044654e-2	1.000000e+0	5.258005e-3	1.000000e+0	3.707871e-10	1.000000e+0	4.842475e-2	1.018496e-1	8.952051e-1	1.000000e+0	1.000000e+0	1.000000e+0	8.617745e-4	6.410259e-8	1.994726e-7	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	1.230659e-25	1.000000e+0	NA	NA	2.349134e-3	5.078518e-19	1.000000e+0	NA	1.000000e+0	
HaibTfbsEcc1Pol2	6.285878e-96	7.757598e-76	3.894522e-31	2.979454e-165	1.136213e-31	2.784654e-98	1.145257e-173	1.775970e-76	2.152334e-57	2.513252e-58	3.867759e-77	1.664715e-53	3.176218e-81	4.298695e-77	1.089856e-79	1.174108e-22	1.986957e-51	1.289101e-71	1.910517e-23	2.309505e-15	2.435132e-24	1.081476e-5	8.574778e-38	8.563097e-46	1.479599e-32	3.889391e-50	8.653564e-16	1.089595e-59	9.160892e-16	4.501722e-9	9.501506e-45	6.414782e-34	1.102247e-10	3.329200e-26	5.682836e-2	3.998565e-15	1.897564e-30	8.201320e-16	7.248211e-12	2.855184e-21	5.206366e-13	2.448702e-18	1.000000e+0	6.610947e-8	1.032895e-112	6.634918e-5	1.192574e-29	1.052106e-4	1.662780e-52	9.395859e-5	1.000000e+0	4.275349e-1	5.891257e-13	1.000000e+0	4.413653e-3	1.786276e-2	8.623321e-3	2.826003e-2	1.212615e-1	2.270251e-8	1.121859e-2	1.084154e-13	2.725361e-12	8.688843e-69	2.894533e-13	1.544216e-13	NA	1.986597e-34	7.171854e-4	1.000000e+0	1.142478e-2	1.000000e+0	1.000000e+0	1.000000e+0	8.377761e-2	7.849461e-3	4.678744e-2	2.651189e-44	NA	8.200308e-25	5.814808e-20	2.291767e-20	1.000000e+0	2.316403e-63	8.127822e-2	5.494315e-28	1.497885e-2	1.000000e+0	8.033208e-33	2.529646e-5	1.000000e+0	2.213022e-18	NA	1.000000e+0	8.100360e-7	1.000000e+0	1.941841e-21	1.000000e+0	1.495635e-6	1.759369e-2	
